date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:43:44	73223/73223	---M--	200	added ('OK')	image/jpeg	etag:%225bd185ba-11e07%22	http://your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-5-1155x615.jpg	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-5-1155x615.jpg	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:43:46	71697/71697	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:13:44%20GMT	http://your-dress.ancorathemes.com/birthday-dresses-for-women/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/birthday-dresses-for-women/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:43:49	74556/74556	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:13:45%20GMT	http://your-dress.ancorathemes.com/get-ready-for-fall-fashion/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/get-ready-for-fall-fashion/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:43:51	69877/69877	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:13:47%20GMT	http://your-dress.ancorathemes.com/category/brands/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/category/brands/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:43:54	72842/72842	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:13:50%20GMT	http://your-dress.ancorathemes.com/the-7-biggest-trends-of-the-oscars-red-carpet/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/the-7-biggest-trends-of-the-oscars-red-carpet/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:43:55	120995/120995	---M--	200	added ('OK')	image/jpeg	etag:%225bd183ba-1d8a3%22	http://your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-6-1155x615.jpg	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-6-1155x615.jpg	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:43:55	63572/63572	---M--	200	added ('OK')	image/jpeg	etag:%225bd18600-f854%22	http://your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-7-1155x615.jpg	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/wp-content/uploads/2017/03/image-7-1155x615.jpg	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:43:55	81898/81898	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:13:52%20GMT	http://your-dress.ancorathemes.com/classic-1-column/page/2/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/classic-1-column/page/2/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:43:56	66637/66637	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:13:55%20GMT	http://your-dress.ancorathemes.com/classic-1-column/page/3/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/classic-1-column/page/3/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
14:43:58	73444/73444	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2009:13:55%20GMT	http://your-dress.ancorathemes.com/tag/clothes/	C:/Users/Dharmesh%20Patel/Desktop/study/SE/Fashion%20&%20Freedom/your-dress.ancorathemes.com/tag/clothes/index.html	(from http://your-dress.ancorathemes.com/classic-1-column/)
